cdate,cp,pctlead,slope2,slope3,slope4,slope5,slope6,slope7,slope8,slope9,dow,moy
2010-02-01,1089.1899,1.2973,0.2154,-0.2559,-0.0686,-0.1396,-0.0393,-0.3579,-0.5588,-0.6178,0.0100,0.0200
2010-02-02,1103.3199,-0.5474,1.3432,0.5753,0.1338,0.2046,0.1000,0.1514,-0.1508,-0.3526,0.0200,0.0200
2010-02-03,1097.2800,-3.1141,0.3676,0.7116,0.2922,-0.0040,0.0781,0.0065,0.0632,-0.1954,0.0300,0.0200
2010-02-04,1063.1100,0.2897,-1.8612,-0.7991,-0.2472,-0.3947,-0.5282,-0.3819,-0.3870,-0.2924,0.0400,0.0200
2010-02-05,1066.1899,-0.8863,-1.4601,-1.1508,-0.5312,-0.1417,-0.2825,-0.4132,-0.2995,-0.3132,0.0500,0.0200
2010-02-08,1056.7400,1.3040,-0.3001,-1.2724,-1.0875,-0.6024,-0.2645,-0.3681,-0.4721,-0.3641,0.0100,0.0200
2010-02-09,1070.5200,-0.2233,0.2036,0.2320,-0.6287,-0.6126,-0.2891,-0.0444,-0.1625,-0.2780,0.0200,0.0200
2010-02-10,1068.1300,0.9680,0.5326,0.0607,0.1178,-0.5475,-0.5480,-0.2799,-0.0666,-0.1693,0.0300,0.0200
2010-02-11,1078.4700,-0.2745,0.3704,0.6754,0.2873,0.2876,-0.2938,-0.3313,-0.1246,0.0475,0.0400,0.0200
2010-02-12,1075.5100,1.8001,0.3426,0.1549,0.4373,0.1742,0.1933,-0.2911,-0.3243,-0.1413,0.0500,0.0200
2010-02-16,1094.8700,0.4238,0.7556,0.8231,0.5641,0.7077,0.4450,0.4229,-0.0281,-0.0874,0.0200,0.0200
2010-02-17,1099.5100,0.6585,1.0937,0.6434,0.7217,0.5352,0.6593,0.4417,0.4228,0.0231,0.0300,0.0200
2010-02-18,1106.7500,0.2187,0.5385,0.9463,0.6462,0.7080,0.5554,0.6586,0.4689,0.4491,0.0400,0.0200
2010-02-19,1109.1700,-0.1046,0.4359,0.4313,0.7632,0.5596,0.6252,0.5064,0.6024,0.4404,0.0500,0.0200
2010-02-22,1108.0100,-1.2103,0.0568,0.2557,0.2971,0.5889,0.4480,0.5198,0.4289,0.5226,0.0100,0.0200
2010-02-23,1094.6000,0.9720,-0.6615,-0.3669,-0.1111,-0.0049,0.2887,0.2098,0.3019,0.2448,0.0200,0.0200
2010-02-24,1105.2400,-0.2081,-0.1259,-0.1188,-0.0342,0.1037,0.1566,0.3852,0.3044,0.3759,0.0300,0.0200
2010-02-25,1102.9399,0.1405,0.3777,-0.1535,-0.1412,-0.0690,0.0518,0.1044,0.3110,0.2473,0.0400,0.0200
2010-02-26,1104.4900,1.0159,-0.0340,0.2986,-0.0799,-0.0849,-0.0341,0.0644,0.1089,0.2920,0.0500,0.0200
2010-03-01,1115.7100,0.2330,0.5752,0.3151,0.4767,0.1394,0.0986,0.1158,0.1831,0.2095,0.0100,0.0300
2010-03-02,1118.3101,0.0429,0.6186,0.4604,0.2943,0.4275,0.1551,0.1179,0.1305,0.1887,0.0200,0.0300
2010-03-03,1118.7900,0.3736,0.1377,0.4265,0.3556,0.2437,0.3629,0.1389,0.1085,0.1207,0.0300,0.0300
2010-03-04,1122.9700,1.4007,0.2079,0.2161,0.4129,0.3589,0.2653,0.3643,0.1684,0.1381,0.0400,0.0300
2010-03-05,1138.7000,-0.0176,0.8803,0.6032,0.5110,0.6093,0.5322,0.4278,0.4940,0.3062,0.0500,0.0300
2010-03-08,1138.5000,0.1713,0.6820,0.5797,0.4468,0.4043,0.5036,0.4526,0.3712,0.4361,0.0100,0.0300
2010-03-09,1140.4500,0.4525,0.0768,0.5115,0.4770,0.3912,0.3650,0.4556,0.4169,0.3486,0.0200,0.0300
2010-03-10,1145.6100,0.4042,0.3110,0.2018,0.4961,0.4717,0.4012,0.3774,0.4549,0.4207,0.0300,0.0300
2010-03-11,1150.2400,-0.0217,0.4264,0.3416,0.2523,0.4773,0.4600,0.4014,0.3806,0.4490,0.0400,0.0300
2010-03-12,1149.9900,0.0452,0.1904,0.2769,0.2505,0.1972,0.3937,0.3907,0.3479,0.3353,0.0500,0.0300
2010-03-15,1150.5100,0.7779,0.0117,0.1420,0.2189,0.2094,0.1718,0.3436,0.3472,0.3140,0.0100,0.0300
2010-03-16,1159.4600,0.5822,0.4100,0.2665,0.3004,0.3303,0.3039,0.2584,0.3978,0.3950,0.0200,0.0300
2010-03-17,1166.2100,-0.0326,0.6751,0.4666,0.3452,0.3566,0.3721,0.3437,0.2990,0.4182,0.0300,0.0300
2010-03-18,1165.8300,-0.5086,0.2732,0.4388,0.3412,0.2692,0.2913,0.3138,0.2962,0.2617,0.0400,0.0300
2010-03-19,1159.9000,0.5095,-0.2713,0.0126,0.2019,0.1708,0.1390,0.1764,0.2103,0.2060,0.0500,0.0300
2010-03-22,1165.8101,0.7171,-0.0009,-0.0115,0.1363,0.2630,0.2270,0.1918,0.2180,0.2435,0.0100,0.0300
2010-03-23,1174.1700,-0.5493,0.6098,0.2383,0.1706,0.2522,0.3384,0.2970,0.2575,0.2735,0.0200,0.0300
2010-03-24,1167.7200,-0.1704,0.0816,0.2229,0.0405,0.0259,0.1180,0.2109,0.1904,0.1671,0.0300,0.0300
2010-03-25,1165.7300,0.0738,-0.3617,-0.0023,0.1247,-0.0017,-0.0069,0.0768,0.1632,0.1503,0.0400,0.0300
2010-03-26,1166.5900,0.5683,-0.0484,-0.2166,0.0167,0.1146,0.0109,0.0047,0.0764,0.1533,0.0500,0.0300
2010-03-29,1173.2200,0.0043,0.3201,0.1569,-0.0203,0.1267,0.1899,0.0904,0.0751,0.1310,0.0100,0.0300
2010-03-30,1173.2700,-0.3273,0.2847,0.2146,0.1186,-0.0154,0.1063,0.1633,0.0796,0.0672,0.0200,0.0300
2010-03-31,1169.4301,0.7414,-0.1618,0.0808,0.0790,0.0292,-0.0676,0.0442,0.1019,0.0342,0.0300,0.0300
2010-04-01,1178.1000,0.7928,0.2057,0.1386,0.2452,0.2111,0.1477,0.0480,0.1312,0.1728,0.0400,0.0400
2010-04-05,1187.4399,0.1684,0.7613,0.4008,0.3020,0.3545,0.3080,0.2401,0.1414,0.2049,0.0100,0.0400
2010-04-06,1189.4399,-0.5877,0.4771,0.5629,0.3423,0.2750,0.3232,0.2878,0.2310,0.1445,0.0200,0.0400
2010-04-07,1182.4500,0.3374,-0.2104,0.1222,0.2748,0.1554,0.1304,0.1922,0.1775,0.1392,0.0300,0.0400
2010-04-08,1186.4399,0.6684,-0.1266,-0.0281,0.1757,0.2871,0.1857,0.1599,0.2103,0.1953,0.0400,0.0400
2010-04-09,1194.3700,0.1767,0.5007,0.1384,0.1458,0.2739,0.3504,0.2546,0.2236,0.2612,0.0500,0.0400
2010-04-12,1196.4800,0.0685,0.4199,0.3922,0.1479,0.1520,0.2575,0.3253,0.2447,0.2183,0.0100,0.0400
2010-04-13,1197.3000,1.1150,0.1224,0.3027,0.3110,0.1319,0.1380,0.2304,0.2930,0.2250,0.0200,0.0400
2010-04-14,1210.6500,0.0843,0.5885,0.4517,0.5045,0.4712,0.2959,0.2777,0.3410,0.3844,0.0300,0.0400
2010-04-15,1211.6700,-1.6127,0.5932,0.4197,0.3592,0.4198,0.4060,0.2653,0.2532,0.3121,0.0400,0.0400
2010-04-16,1192.1300,0.4521,-0.7704,-0.1430,-0.0904,-0.0373,0.0790,0.1154,0.0281,0.0436,0.0500,0.0400
2010-04-19,1197.5200,0.8058,-0.5921,-0.3646,0.0046,0.0173,0.0437,0.1319,0.1572,0.0750,0.0100,0.0400
2010-04-20,1207.1700,-0.1019,0.6254,-0.1251,-0.0724,0.1640,0.1481,0.1521,0.2158,0.2290,0.0200,0.0400
2010-04-21,1205.9399,0.2264,0.3489,0.3825,-0.1193,-0.0783,0.1196,0.1123,0.1203,0.1803,0.0300,0.0400
2010-04-22,1208.6700,0.7124,0.0621,0.3079,0.3432,-0.0499,-0.0274,0.1348,0.1266,0.1321,0.0400,0.0400
2010-04-23,1217.2800,-0.4296,0.4674,0.2784,0.4083,0.4166,0.0776,0.0786,0.2070,0.1917,0.0500,0.0400
2010-04-26,1212.0500,-2.3382,0.1391,0.1680,0.1007,0.2401,0.2748,0.0045,0.0145,0.1358,0.0100,0.0400
2010-04-27,1183.7100,0.6463,-1.4012,-0.6908,-0.4610,-0.3892,-0.1909,-0.0999,-0.2905,-0.2486,0.0200,0.0400
2010-04-28,1191.3600,1.2943,-0.8711,-0.7226,-0.3603,-0.2425,-0.2190,-0.0731,-0.0080,-0.1878,0.0300,0.0400
2010-04-29,1206.7800,-1.6648,0.9620,-0.1471,-0.2190,-0.0314,0.0116,-0.0046,0.0961,0.1353,0.0400,0.0400
2010-04-30,1186.6899,1.3121,-0.1951,0.0831,-0.5318,-0.5115,-0.3054,-0.2290,-0.2131,-0.1001,0.0500,0.0400
2010-05-03,1202.2600,-2.3838,-0.1892,0.3031,0.3875,-0.1640,-0.2091,-0.0763,-0.0383,-0.0454,0.0100,0.0500
2010-05-04,1173.6000,-0.6587,-0.5510,-0.9314,-0.3724,-0.1696,-0.5382,-0.5227,-0.3663,-0.2999,0.0200,0.0500
2010-05-05,1165.8700,-3.2353,-1.5555,-0.5878,-0.8652,-0.4295,-0.2503,-0.5557,-0.5399,-0.3985,0.0300,0.0500
2010-05-06,1128.1500,-1.5308,-1.9812,-2.1372,-1.2536,-1.3426,-0.8949,-0.6731,-0.8889,-0.8369,0.0400,0.0500
2010-05-07,1110.8800,4.3974,-2.4560,-1.8421,-1.9959,-1.3114,-1.3764,-0.9846,-0.7776,-0.9590,0.0500,0.0500
2010-05-10,1159.7300,-0.3397,1.3908,-0.1807,-0.3039,-0.7412,-0.3884,-0.5789,-0.3389,-0.2278,0.0100,0.0500
2010-05-11,1155.7900,1.3740,1.9395,0.8067,-0.2213,-0.3113,-0.6741,-0.3817,-0.5493,-0.3391,0.0200,0.0500
2010-05-12,1171.6700,-1.2145,0.5130,1.7432,0.9465,0.1013,-0.0280,-0.3793,-0.1621,-0.3358,0.0300,0.0500
2010-05-13,1157.4399,-1.8800,0.0708,-0.0657,1.0024,0.5089,-0.1225,-0.2008,-0.4860,-0.2806,0.0400,0.0500
2010-05-14,1135.6801,0.1109,-1.5695,-0.5804,-0.5205,0.4290,0.1093,-0.3765,-0.4128,-0.6427,0.0500,0.0500
2010-05-17,1136.9399,-1.4196,-0.9020,-1.0125,-0.4096,-0.3958,0.3767,0.1095,-0.3160,-0.3552,0.0100,0.0500
2010-05-18,1120.8000,-0.5130,-0.6591,-1.0797,-1.1178,-0.6114,-0.5660,0.1234,-0.0803,-0.4385,0.0200,0.0500
2010-05-19,1115.0500,-3.8976,-0.9790,-0.6117,-0.9402,-0.9993,-0.5958,-0.5590,0.0456,-0.1276,0.0300,0.0500
2010-05-20,1071.5900,1.5024,-2.2505,-1.9758,-1.4420,-1.5385,-1.4854,-1.0646,-0.9723,-0.3843,0.0400,0.0500
2010-05-21,1087.6899,-1.2908,-1.2671,-1.0112,-1.1206,-0.8675,-1.0461,-1.0732,-0.7569,-0.7096,0.0500,0.0500
2010-05-24,1073.6500,0.0354,0.0953,-1.2806,-1.0844,-1.1573,-0.9390,-1.0824,-1.1015,-0.8156,0.0100,0.0500
2010-05-25,1074.0300,-0.5661,-0.6360,0.0754,-0.9524,-0.8626,-0.9615,-0.8028,-0.9462,-0.9791,0.0200,0.0500
2010-05-26,1067.9500,3.2876,-0.2661,-0.6139,-0.0846,-0.8763,-0.8143,-0.9065,-0.7743,-0.9055,0.0300,0.0500
2010-05-27,1103.0601,-1.2375,1.3372,0.9063,0.3559,0.5821,-0.1851,-0.2336,-0.3888,-0.3311,0.0400,0.0500
2010-05-28,1089.4100,-1.7165,0.9788,0.4717,0.3636,0.0318,0.2743,-0.3388,-0.3615,-0.4848,0.0500,0.0500
2010-06-01,1070.7100,2.5843,-1.4976,0.0846,-0.0767,-0.0544,-0.2621,-0.0116,-0.5133,-0.5136,0.0200,0.0600
2010-06-02,1098.3800,0.4051,0.4135,-0.1436,0.6977,0.4485,0.3803,0.1411,0.3092,-0.1712,0.0300,0.0600
2010-06-03,1102.8300,-3.4411,1.4592,0.4102,-0.0053,0.6383,0.4409,0.3836,0.1744,0.3198,0.0400,0.0600
2010-06-04,1064.8800,-1.3532,-1.5454,-0.1785,-0.5656,-0.7036,-0.0470,-0.1204,-0.1011,-0.2341,0.0500,0.0600
2010-06-07,1050.4700,1.0976,-2.4752,-1.4887,-0.4689,-0.7228,-0.8120,-0.2306,-0.2724,-0.2384,0.0100,0.0600
2010-06-08,1062.0000,-0.5942,-0.1363,-1.2850,-0.8500,-0.1619,-0.4250,-0.5447,-0.0689,-0.1239,0.0200,0.0600
2010-06-09,1055.6899,2.9507,0.2465,-0.2901,-1.1136,-0.8001,-0.2334,-0.4493,-0.5512,-0.1264,0.0300,0.0600
2010-06-10,1086.8400,0.4380,1.1594,1.1350,0.5161,-0.3006,-0.1797,0.2145,-0.0299,-0.1675,0.0400,0.0600
2010-06-11,1091.6000,-0.1805,1.6484,0.9152,0.9574,0.4998,-0.1752,-0.0902,0.2425,0.0226,0.0500,0.0600
2010-06-14,1089.6300,2.3494,0.1279,1.0385,0.6390,0.7271,0.3845,-0.1760,-0.1017,0.1950,0.0100,0.0600
2010-06-15,1115.2300,-0.0556,1.0717,0.8612,1.3583,0.9787,0.9962,0.6668,0.1439,0.1734,0.0200,0.0600
2010-06-16,1114.6100,0.1283,1.1203,0.6932,0.6296,1.0717,0.8028,0.8422,0.5738,0.1211,0.0300,0.0600
2010-06-17,1116.0400,0.1317,0.0363,0.7893,0.5510,0.5283,0.9125,0.7046,0.7509,0.5230,0.0400,0.0600
2010-06-18,1117.5100,-0.3857,0.1298,0.0681,0.6246,0.4666,0.4616,0.7996,0.6317,0.6807,0.0500,0.0600
2010-06-21,1113.2000,-1.6071,-0.1273,-0.0421,-0.0455,0.4227,0.3240,0.3398,0.6502,0.5172,0.0100,0.0600
2010-06-22,1095.3101,-0.2985,-1.0052,-0.6233,-0.4345,-0.3585,0.0851,0.0478,0.0957,0.3986,0.0200,0.0600
2010-06-23,1092.0400,-1.6804,-0.9674,-0.7717,-0.5432,-0.4078,-0.3488,0.0310,0.0050,0.0523,0.0300,0.0600
2010-06-24,1073.6899,0.2859,-0.9983,-1.2116,-1.0018,-0.7712,-0.6193,-0.5379,-0.1804,-0.1804,0.0400,0.0600
2010-06-25,1076.7600,-0.2034,-0.7106,-0.5721,-0.8401,-0.7476,-0.5980,-0.4925,-0.4372,-0.1298,0.0500,0.0600
2010-06-28,1074.5699,-3.1017,0.0409,-0.5417,-0.4804,-0.7137,-0.6580,-0.5426,-0.4571,-0.4118,0.0100,0.0600
2010-06-29,1041.2400,-1.0113,-1.6788,-1.0164,-1.1907,-1.0091,-1.1150,-1.0080,-0.8613,-0.7486,0.0200,0.0600
2010-06-30,1030.7100,-0.3240,-2.1168,-1.4635,-1.0177,-1.1578,-1.0111,-1.1022,-1.0096,-0.8783,0.0300,0.0600
2010-07-01,1027.3700,-0.4662,-0.6739,-1.5229,-1.1833,-0.8822,-1.0226,-0.9161,-1.0084,-0.9365,0.0400,0.0700
2010-07-02,1022.5800,0.5359,-0.3966,-0.6057,-1.2613,-1.0426,-0.8147,-0.9454,-0.8618,-0.9505,0.0500,0.0700
2010-07-06,1028.0601,3.1331,0.0337,-0.0861,-0.3208,-0.9031,-0.7824,-0.6250,-0.7639,-0.7104,0.0200,0.0700
2010-07-07,1060.2700,0.9413,1.8048,1.0576,0.7143,0.3682,-0.2303,-0.2264,-0.1605,-0.3367,0.0300,0.0700
2010-07-08,1070.2500,0.7204,1.9803,1.5092,1.0256,0.7591,0.4650,-0.0593,-0.0779,-0.0365,0.0400,0.0700
2010-07-09,1077.9600,0.0733,0.8235,1.5553,1.3072,0.9619,0.7516,0.5018,0.0406,0.0127,0.0500,0.0700
2010-07-12,1078.7500,1.5379,0.3941,0.5727,1.1823,1.0568,0.8107,0.6523,0.4468,0.0443,0.0100,0.0700
2010-07-13,1095.3400,-0.0155,0.7994,0.7715,0.8114,1.2500,1.1350,0.9144,0.7639,0.5700,0.0200,0.0700
2010-07-14,1095.1700,0.1196,0.7496,0.5264,0.5732,0.6442,1.0360,0.9671,0.7950,0.6746,0.0300,0.0700
2010-07-15,1096.4800,-2.8819,0.0520,0.5394,0.4242,0.4818,0.5559,0.9033,0.8591,0.7180,0.0400,0.0700
2010-07-16,1064.8800,0.5982,-1.4014,-0.9354,-0.3187,-0.2409,-0.0825,0.0608,0.4262,0.4376,0.0500,0.0700
2010-07-19,1071.2500,1.1417,-1.1811,-0.7400,-0.5566,-0.1383,-0.1032,0.0132,0.1269,0.4448,0.0100,0.0700
2010-07-20,1083.4800,-1.2820,0.8632,-0.4038,-0.2708,-0.2192,0.0727,0.0728,0.1527,0.2385,0.0200,0.0700
2010-07-21,1069.5900,2.2513,-0.0771,0.1461,-0.6269,-0.4750,-0.3973,-0.1209,-0.0967,-0.0068,0.0300,0.0700
2010-07-22,1093.6700,0.8220,0.4711,0.6905,0.6667,-0.0522,-0.0232,-0.0220,0.1721,0.1612,0.0400,0.0700
2010-07-23,1102.6600,1.1200,1.5057,0.5873,0.7222,0.6970,0.0953,0.0988,0.0844,0.2447,0.0500,0.0700
2010-07-26,1115.0100,-0.1049,0.9623,1.3717,0.7197,0.8008,0.7670,0.2438,0.2281,0.2009,0.0100,0.0700
2010-07-27,1113.8400,-0.6922,0.5016,0.6054,1.0000,0.5525,0.6474,0.6400,0.1992,0.1903,0.0200,0.0700
2010-07-28,1106.1300,-0.4159,-0.4000,0.1040,0.2808,0.6606,0.3431,0.4539,0.4711,0.0983,0.0300,0.0700
2010-07-29,1101.5300,0.0063,-0.5576,-0.4058,-0.0255,0.1419,0.4815,0.2343,0.3446,0.3718,0.0400,0.0700
2010-07-30,1101.6000,2.2023,-0.2056,-0.3699,-0.3032,-0.0191,0.1194,0.4139,0.2058,0.3070,0.0500,0.0700
2010-08-02,1125.8600,-0.4796,1.0923,0.5927,0.2710,0.1955,0.3481,0.4145,0.6351,0.4268,0.0100,0.0800
2010-08-03,1120.4600,0.6051,0.8396,0.5654,0.3221,0.1192,0.0817,0.2287,0.3014,0.5097,0.0200,0.0800
2010-08-04,1127.2400,-0.1269,0.0614,0.7600,0.5745,0.3785,0.2005,0.1569,0.2758,0.3352,0.0300,0.0800
2010-08-05,1125.8101,-0.3704,0.2375,-0.0015,0.5381,0.4335,0.2936,0.1533,0.1210,0.2306,0.0400,0.0800
2010-08-06,1121.6400,0.5483,-0.2492,0.0350,-0.0939,0.3565,0.2991,0.1982,0.0873,0.0660,0.0500,0.0800
2010-08-09,1127.7900,-0.5967,0.0880,0.0163,0.1628,0.0343,0.3881,0.3345,0.2420,0.1387,0.0100,0.0800
2010-08-10,1121.0601,-2.8179,-0.0258,-0.1409,-0.1374,0.0107,-0.0712,0.2473,0.2177,0.1482,0.0200,0.0800
2010-08-11,1089.4700,-0.5379,-1.7335,-0.9637,-0.8148,-0.6762,-0.4616,-0.4645,-0.1354,-0.1199,0.0300,0.0800
2010-08-12,1083.6100,-0.4024,-1.7234,-1.3412,-0.8600,-0.7612,-0.6542,-0.4726,-0.4738,-0.1791,0.0400,0.0800
2010-08-13,1079.2500,0.0120,-0.4725,-1.2855,-1.1099,-0.7706,-0.7030,-0.6193,-0.4643,-0.4663,0.0500,0.0800
2010-08-16,1079.3800,1.2192,-0.1960,-0.3112,-0.9622,-0.8878,-0.6422,-0.6028,-0.5421,-0.4126,0.0100,0.0800
2010-08-17,1092.5400,0.1483,0.6119,0.2747,0.0708,-0.5258,-0.5386,-0.3792,-0.3783,-0.3498,0.0200,0.0800
2010-08-18,1094.1600,-1.6935,0.6759,0.4565,0.2428,0.0864,-0.4127,-0.4402,-0.3134,-0.3201,0.0300,0.0800
2010-08-19,1075.6300,-0.3663,-0.7793,-0.1149,-0.0834,-0.1472,-0.2128,-0.5982,-0.5985,-0.4674,0.0400,0.0800
2010-08-20,1071.6899,-0.4040,-1.0464,-0.6432,-0.1774,-0.1397,-0.1836,-0.2347,-0.5697,-0.5732,0.0500,0.0800
2010-08-23,1067.3600,-1.4512,-0.3866,-0.8337,-0.5844,-0.2225,-0.1835,-0.2149,-0.2558,-0.5517,0.0100,0.0800
2010-08-24,1051.8700,0.3289,-0.9352,-0.7446,-0.9912,-0.7587,-0.4263,-0.3635,-0.3686,-0.3878,0.0200,0.0800
2010-08-25,1055.3300,-0.7685,-0.5709,-0.5153,-0.4781,-0.7296,-0.5800,-0.3203,-0.2785,-0.2925,0.0300,0.0800
2010-08-26,1047.2200,1.6587,-0.2212,-0.6385,-0.5796,-0.5367,-0.7370,-0.6072,-0.3759,-0.3324,0.0400,0.0800
2010-08-27,1064.5900,-1.4719,0.4385,0.4016,-0.0657,-0.1343,-0.1736,-0.3978,-0.3278,-0.1537,0.0500,0.0800
2010-08-30,1048.9200,0.0391,0.0804,-0.2028,-0.0700,-0.3500,-0.3594,-0.3606,-0.5333,-0.4555,0.0100,0.0800
2010-08-31,1049.3300,2.9505,-0.7273,0.0667,-0.1425,-0.0482,-0.2854,-0.3028,-0.3110,-0.4703,0.0200,0.0800
2010-09-01,1080.2900,0.9081,1.4730,0.4939,0.7794,0.4718,0.4479,0.1748,0.1016,0.0489,0.0300,0.0900
2010-09-02,1090.1000,1.3219,1.8785,1.2790,0.5976,0.8040,0.5449,0.5141,0.2679,0.1927,0.0400,0.0900
2010-09-03,1104.5100,-1.1471,1.1036,1.6849,1.2855,0.7430,0.8899,0.6571,0.6164,0.3873,0.0500,0.0900
2010-09-07,1091.8400,0.6439,0.0792,0.3514,0.9735,0.7925,0.4215,0.5926,0.4257,0.4150,0.0200,0.0900
2010-09-08,1098.8700,0.4832,-0.2575,0.2661,0.4237,0.9064,0.7667,0.4532,0.5986,0.4500,0.0300,0.0900
2010-09-09,1104.1801,0.4863,0.5601,-0.0100,0.3200,0.4352,0.8349,0.7253,0.4567,0.5852,0.0400,0.0900
2010-09-10,1109.5500,1.1131,0.4824,0.5346,0.1144,0.3531,0.4434,0.7842,0.6946,0.4598,0.0500,0.0900
2010-09-13,1121.9000,-0.0713,0.7941,0.6904,0.6779,0.3147,0.4796,0.5389,0.8245,0.7409,0.0100,0.0900
2010-09-14,1121.1000,0.3541,0.5149,0.5047,0.4988,0.5267,0.2496,0.3999,0.4615,0.7233,0.0200,0.0900
2010-09-15,1125.0699,-0.0364,0.1411,0.4608,0.4665,0.4694,0.4974,0.2645,0.3939,0.4493,0.0300,0.0900
2010-09-16,1124.6600,0.0827,0.1582,0.0819,0.3363,0.3656,0.3846,0.4205,0.2265,0.3455,0.0400,0.0900
2010-09-17,1125.5900,1.5210,0.0231,0.1330,0.0821,0.2855,0.3182,0.3412,0.3779,0.2103,0.0500,0.0900
2010-09-20,1142.7100,-0.2564,0.7957,0.5199,0.4783,0.3690,0.4905,0.4895,0.4885,0.5050,0.0100,0.0900
2010-09-21,1139.7800,-0.4825,0.6217,0.4437,0.3245,0.3302,0.2638,0.3826,0.3951,0.4045,0.0200,0.0900
2010-09-22,1134.2800,-0.8331,-0.3707,0.2543,0.2118,0.1625,0.1941,0.1564,0.2737,0.2967,0.0300,0.0900
2010-09-23,1124.8300,2.1194,-0.6618,-0.5261,-0.0167,0.0030,-0.0035,0.0471,0.0324,0.1504,0.0400,0.0900
2010-09-24,1148.6700,-0.5667,0.6329,0.2609,0.1311,0.4056,0.3523,0.2972,0.3041,0.2628,0.0500,0.0900
2010-09-27,1142.1600,0.4850,0.7565,0.2307,0.0523,-0.0097,0.2425,0.2199,0.1882,0.2063,0.0100,0.0900
2010-09-28,1147.7000,-0.2588,-0.0424,0.6651,0.2941,0.1390,0.0730,0.2771,0.2530,0.2212,0.0200,0.0900
2010-09-29,1144.7300,-0.3084,0.1121,-0.1147,0.4342,0.1831,0.0723,0.0253,0.2098,0.1958,0.0300,0.0900
2010-09-30,1141.2000,0.4416,-0.2843,-0.0280,-0.1633,0.2860,0.1010,0.0178,-0.0166,0.1521,0.0400,0.0900
2010-10-01,1146.2400,-0.8035,0.0660,-0.0425,0.0891,-0.0425,0.3116,0.1496,0.0708,0.0344,0.0500,0.1000
2010-10-04,1137.0300,2.0861,-0.1826,-0.2249,-0.2335,-0.0897,-0.1697,0.1524,0.0301,-0.0268,0.0100,0.1000
2010-10-05,1160.7500,-0.0672,0.6315,0.5677,0.3494,0.2278,0.2703,0.1506,0.3918,0.2572,0.0200,0.1000
2010-10-06,1159.9700,-0.1647,0.9885,0.3971,0.4077,0.2653,0.1781,0.2216,0.1231,0.3402,0.0300,0.1000
2010-10-07,1158.0601,0.6122,-0.1160,0.6045,0.2561,0.2926,0.1931,0.1287,0.1729,0.0908,0.0400,0.1000
2010-10-08,1165.1500,0.0146,0.2230,0.1263,0.6055,0.3271,0.3457,0.2531,0.1894,0.2219,0.0500,0.1000
2010-10-11,1165.3199,0.3819,0.3115,0.1534,0.0983,0.4870,0.2747,0.2981,0.2230,0.1698,0.0100,0.1000
2010-10-12,1169.7700,0.7121,0.1979,0.3345,0.2104,0.1550,0.4691,0.2899,0.3085,0.2407,0.0200,0.1000
2010-10-13,1178.1000,-0.3641,0.5443,0.3686,0.4284,0.3106,0.2480,0.5035,0.3428,0.3534,0.0300,0.1000
2010-10-14,1173.8101,0.2027,0.1718,0.2411,0.1848,0.2691,0.1974,0.1599,0.3942,0.2634,0.0400,0.1000
2010-10-15,1176.1899,0.7244,-0.0813,0.1820,0.2314,0.1883,0.2580,0.1981,0.1652,0.3727,0.0500,0.1000
2010-10-18,1184.7100,-1.5877,0.4617,0.1870,0.3170,0.3296,0.2775,0.3245,0.2640,0.2275,0.0100,0.1000
2010-10-19,1165.9000,1.0524,-0.4378,-0.2243,-0.2595,-0.0658,0.0082,0.0091,0.0836,0.0563,0.0200,0.1000
2010-10-20,1178.1700,0.1774,-0.2790,0.0561,0.0927,0.0012,0.1190,0.1562,0.1386,0.1905,0.0300,0.1000
2010-10-21,1180.2600,0.2389,0.6089,-0.1263,0.0864,0.1096,0.0306,0.1273,0.1588,0.1429,0.0400,0.1000
2010-10-22,1183.0800,0.2147,0.2078,0.4851,-0.0346,0.1169,0.1311,0.0604,0.1413,0.1677,0.0500,0.1000
2010-10-25,1185.6200,0.0017,0.2263,0.2099,0.4172,0.0154,0.1332,0.1431,0.0798,0.1494,0.0100,0.1000
2010-10-26,1185.6400,-0.2691,0.1080,0.1514,0.1578,0.3339,0.0131,0.1144,0.1253,0.0710,0.0200,0.1000
2010-10-27,1182.4500,0.1125,-0.1339,-0.0177,0.0462,0.0723,0.2333,-0.0274,0.0663,0.0813,0.0300,0.1000
2010-10-28,1183.7800,-0.0439,-0.0786,-0.0518,0.0148,0.0595,0.0790,0.2160,-0.0098,0.0714,0.0400,0.1000
2010-10-29,1183.2600,0.0947,0.0342,-0.0671,-0.0498,0.0030,0.0422,0.0614,0.1835,-0.0136,0.0500,0.1000
2010-11-01,1184.3800,0.7759,0.0253,0.0543,-0.0266,-0.0209,0.0183,0.0497,0.0656,0.1736,0.0100,0.1100
2010-11-02,1193.5699,0.3678,0.4336,0.2749,0.2344,0.1338,0.1118,0.1264,0.1404,0.1444,0.0200,0.1100
2010-11-03,1197.9600,1.9283,0.5678,0.4111,0.2979,0.2610,0.1729,0.1485,0.1567,0.1657,0.0300,0.1100
2010-11-04,1221.0601,0.3923,1.1364,1.0153,0.7880,0.6234,0.5389,0.4244,0.3718,0.3544,0.0400,0.1100
2010-11-05,1225.8500,-0.2121,1.1398,0.8856,0.8571,0.7071,0.5838,0.5173,0.4201,0.3740,0.0500,0.1100
