cdate,cp,pctlead,pctlag1,dow,moy
1964-11-06,85.23,-0.05,0.08,5.00,11.00
1964-11-09,85.19,-0.41,-0.05,1.00,11.00
1964-11-10,84.84,0.28,-0.41,2.00,11.00
1964-11-11,85.08,0.13,0.28,3.00,11.00
1964-11-12,85.19,0.02,0.13,4.00,11.00
1964-11-13,85.21,0.52,0.02,5.00,11.00
1964-11-16,85.65,0.44,0.52,1.00,11.00
1964-11-17,86.03,0.22,0.44,2.00,11.00
1964-11-18,86.22,-0.05,0.22,3.00,11.00
1964-11-19,86.18,0.12,-0.05,4.00,11.00
1964-11-20,86.28,-0.32,0.12,5.00,11.00
1964-11-23,86.00,-0.31,-0.32,1.00,11.00
1964-11-24,85.73,-0.34,-0.31,2.00,11.00
1964-11-25,85.44,-0.33,-0.34,3.00,11.00
1964-11-27,85.16,-0.87,-0.33,5.00,11.00
1964-11-30,84.42,-1.03,-0.87,1.00,11.00
1964-12-01,83.55,0.29,-1.03,2.00,12.00
1964-12-02,83.79,0.47,0.29,3.00,12.00
1964-12-03,84.18,0.20,0.47,4.00,12.00
1964-12-04,84.35,-0.02,0.20,5.00,12.00
1964-12-07,84.33,-0.39,-0.02,1.00,12.00
1964-12-08,84.00,-0.64,-0.39,2.00,12.00
1964-12-09,83.46,-0.01,-0.64,3.00,12.00
1964-12-10,83.45,0.25,-0.01,4.00,12.00
1964-12-11,83.66,-0.25,0.25,5.00,12.00
1964-12-14,83.45,-0.28,-0.25,1.00,12.00
1964-12-15,83.22,0.40,-0.28,2.00,12.00
1964-12-16,83.55,0.42,0.40,3.00,12.00
1964-12-17,83.90,0.46,0.42,4.00,12.00
1964-12-18,84.29,0.11,0.46,5.00,12.00
1964-12-21,84.38,-0.06,0.11,1.00,12.00
1964-12-22,84.33,-0.21,-0.06,2.00,12.00
1964-12-23,84.15,0.00,-0.21,3.00,12.00
1964-12-24,84.15,-0.10,0.00,4.00,12.00
1964-12-28,84.07,-0.31,-0.10,1.00,12.00
1964-12-29,83.81,0.58,-0.31,2.00,12.00
1964-12-30,84.30,0.53,0.58,3.00,12.00
1964-12-31,84.75,-0.61,0.53,4.00,12.00
1965-01-04,84.23,0.47,-0.61,1.00,1.00
1965-01-05,84.63,0.31,0.47,2.00,1.00
1965-01-06,84.89,0.44,0.31,3.00,1.00
1965-01-07,85.26,0.13,0.44,4.00,1.00
1965-01-08,85.37,0.04,0.13,5.00,1.00
1965-01-11,85.40,0.25,0.04,1.00,1.00
1965-01-12,85.61,0.27,0.25,2.00,1.00
1965-01-13,85.84,0.00,0.27,3.00,1.00
1965-01-14,85.84,0.43,0.00,4.00,1.00
1965-01-15,86.21,0.32,0.43,5.00,1.00
1965-01-18,86.49,0.16,0.32,1.00,1.00
1965-01-19,86.63,-0.03,0.16,2.00,1.00
1965-01-20,86.60,-0.09,-0.03,3.00,1.00
1965-01-21,86.52,0.25,-0.09,4.00,1.00
1965-01-22,86.74,0.14,0.25,5.00,1.00
1965-01-25,86.86,0.09,0.14,1.00,1.00
1965-01-26,86.94,0.33,0.09,2.00,1.00
1965-01-27,87.23,0.29,0.33,3.00,1.00
1965-01-28,87.48,0.09,0.29,4.00,1.00
1965-01-29,87.56,0.02,0.09,5.00,1.00
1965-02-01,87.58,-0.03,0.02,1.00,2.00
1965-02-02,87.55,0.09,-0.03,2.00,2.00
1965-02-03,87.63,-0.07,0.09,3.00,2.00
1965-02-04,87.57,-0.32,-0.07,4.00,2.00
1965-02-05,87.29,-0.39,-0.32,5.00,2.00
1965-02-08,86.95,0.33,-0.39,1.00,2.00
1965-02-09,87.24,-0.89,0.33,2.00,2.00
1965-02-10,86.46,-1.06,-0.89,3.00,2.00
1965-02-11,85.54,0.74,-1.06,4.00,2.00
1965-02-12,86.17,-0.12,0.74,5.00,2.00
1965-02-15,86.07,-0.46,-0.12,1.00,2.00
1965-02-16,85.67,0.12,-0.46,2.00,2.00
1965-02-17,85.77,0.33,0.12,3.00,2.00
1965-02-18,86.05,0.19,0.33,4.00,2.00
1965-02-19,86.21,0.50,0.19,5.00,2.00
1965-02-23,86.64,0.61,0.50,2.00,2.00
1965-02-24,87.17,0.03,0.61,3.00,2.00
1965-02-25,87.20,0.26,0.03,4.00,2.00
1965-02-26,87.43,-0.21,0.26,5.00,2.00
1965-03-01,87.25,0.17,-0.21,1.00,3.00
1965-03-02,87.40,-0.16,0.17,2.00,3.00
1965-03-03,87.26,-0.32,-0.16,3.00,3.00
1965-03-04,86.98,-0.21,-0.32,4.00,3.00
1965-03-05,86.80,0.03,-0.21,5.00,3.00
1965-03-08,86.83,-0.16,0.03,1.00,3.00
1965-03-09,86.69,-0.17,-0.16,2.00,3.00
1965-03-10,86.54,0.42,-0.17,3.00,3.00
1965-03-11,86.90,0.36,0.42,4.00,3.00
1965-03-12,87.21,0.03,0.36,5.00,3.00
1965-03-15,87.24,-0.13,0.03,1.00,3.00
1965-03-16,87.13,-0.13,-0.13,2.00,3.00
1965-03-17,87.02,-0.24,-0.13,3.00,3.00
1965-03-18,86.81,0.03,-0.24,4.00,3.00
1965-03-19,86.84,-0.01,0.03,5.00,3.00
1965-03-22,86.83,0.12,-0.01,1.00,3.00
1965-03-23,86.93,0.18,0.12,2.00,3.00
1965-03-24,87.09,-0.29,0.18,3.00,3.00
1965-03-25,86.84,-0.74,-0.29,4.00,3.00
1965-03-26,86.20,-0.20,-0.74,5.00,3.00
1965-03-29,86.03,0.20,-0.20,1.00,3.00
1965-03-30,86.20,-0.05,0.20,2.00,3.00
1965-03-31,86.16,0.19,-0.05,3.00,3.00
1965-04-01,86.32,0.24,0.19,4.00,4.00
1965-04-02,86.53,0.00,0.24,5.00,4.00
1965-04-05,86.53,-0.03,0.00,1.00,4.00
1965-04-06,86.50,0.06,-0.03,2.00,4.00
1965-04-07,86.55,0.57,0.06,3.00,4.00
1965-04-08,87.04,0.60,0.57,4.00,4.00
1965-04-09,87.56,0.43,0.60,5.00,4.00
1965-04-12,87.94,0.11,0.43,1.00,4.00
1965-04-13,88.04,0.23,0.11,2.00,4.00
1965-04-14,88.24,-0.10,0.23,3.00,4.00
1965-04-15,88.15,0.41,-0.10,4.00,4.00
1965-04-19,88.51,-0.06,0.41,1.00,4.00
1965-04-20,88.46,-0.18,-0.06,2.00,4.00
1965-04-21,88.30,0.54,-0.18,3.00,4.00
1965-04-22,88.78,0.11,0.54,4.00,4.00
1965-04-23,88.88,0.01,0.11,5.00,4.00
1965-04-26,88.89,0.17,0.01,1.00,4.00
1965-04-27,89.04,-0.04,0.17,2.00,4.00
1965-04-28,89.00,-0.08,-0.04,3.00,4.00
1965-04-29,88.93,0.20,-0.08,4.00,4.00
1965-04-30,89.11,0.13,0.20,5.00,4.00
1965-05-03,89.23,0.31,0.13,1.00,5.00
1965-05-04,89.51,0.22,0.31,2.00,5.00
1965-05-05,89.71,0.23,0.22,3.00,5.00
1965-05-06,89.92,-0.08,0.23,4.00,5.00
1965-05-07,89.85,-0.21,-0.08,5.00,5.00
1965-05-10,89.66,-0.12,-0.21,1.00,5.00
1965-05-11,89.55,0.44,-0.12,2.00,5.00
1965-05-12,89.94,0.37,0.44,3.00,5.00
1965-05-13,90.27,-0.19,0.37,4.00,5.00
1965-05-14,90.10,-0.62,-0.19,5.00,5.00
1965-05-17,89.54,-0.09,-0.62,1.00,5.00
1965-05-18,89.46,0.23,-0.09,2.00,5.00
1965-05-19,89.67,-0.55,0.23,3.00,5.00
1965-05-20,89.18,-0.48,-0.55,4.00,5.00
1965-05-21,88.75,-0.74,-0.48,5.00,5.00
1965-05-24,88.09,0.58,-0.74,1.00,5.00
1965-05-25,88.60,-0.34,0.58,2.00,5.00
1965-05-26,88.30,-0.52,-0.34,3.00,5.00
1965-05-27,87.84,0.66,-0.52,4.00,5.00
1965-05-28,88.42,0.34,0.66,5.00,5.00
1965-06-01,88.72,-1.84,0.34,2.00,6.00
1965-06-02,87.09,-0.22,-1.84,3.00,6.00
1965-06-03,86.90,0.24,-0.22,4.00,6.00
1965-06-04,87.11,-0.26,0.24,5.00,6.00
1965-06-07,86.88,-1.09,-0.26,1.00,6.00
1965-06-08,85.93,-1.04,-1.09,2.00,6.00
1965-06-09,85.04,-0.36,-1.04,3.00,6.00
1965-06-10,84.73,0.46,-0.36,4.00,6.00
1965-06-11,85.12,-1.30,0.46,5.00,6.00
1965-06-14,84.01,0.57,-1.30,1.00,6.00
1965-06-15,84.49,0.84,0.57,2.00,6.00
1965-06-16,85.20,0.63,0.84,3.00,6.00
1965-06-17,85.74,-0.47,0.63,4.00,6.00
1965-06-18,85.34,-0.34,-0.47,5.00,6.00
1965-06-21,85.05,0.19,-0.34,1.00,6.00
1965-06-22,85.21,-0.63,0.19,2.00,6.00
1965-06-23,84.67,-1.31,-0.63,3.00,6.00
1965-06-24,83.56,-0.60,-1.31,4.00,6.00
1965-06-25,83.06,-1.76,-0.60,5.00,6.00
1965-06-28,81.60,0.99,-1.76,1.00,6.00
1965-06-29,82.41,2.07,0.99,2.00,6.00
1965-06-30,84.12,0.43,2.07,3.00,6.00
1965-07-01,84.48,0.80,0.43,4.00,7.00
1965-07-02,85.16,-0.20,0.80,5.00,7.00
1965-07-06,84.99,-0.38,-0.20,2.00,7.00
1965-07-07,84.67,0.85,-0.38,3.00,7.00
1965-07-08,85.39,0.37,0.85,4.00,7.00
1965-07-09,85.71,-0.02,0.37,5.00,7.00
1965-07-12,85.69,-0.12,-0.02,1.00,7.00
1965-07-13,85.59,0.33,-0.12,2.00,7.00
1965-07-14,85.87,-0.17,0.33,3.00,7.00
1965-07-15,85.72,-0.03,-0.17,4.00,7.00
1965-07-16,85.69,-0.07,-0.03,5.00,7.00
1965-07-19,85.63,-1.26,-0.07,1.00,7.00
1965-07-20,84.55,-0.57,-1.26,2.00,7.00
1965-07-21,84.07,-0.26,-0.57,3.00,7.00
1965-07-22,83.85,0.26,-0.26,4.00,7.00
1965-07-23,84.07,-0.02,0.26,5.00,7.00
1965-07-26,84.05,-0.21,-0.02,1.00,7.00
1965-07-27,83.87,0.19,-0.21,2.00,7.00
1965-07-28,84.03,0.77,0.19,3.00,7.00
1965-07-29,84.68,0.67,0.77,4.00,7.00
1965-07-30,85.25,0.20,0.67,5.00,7.00
1965-08-02,85.42,0.05,0.20,1.00,8.00
1965-08-03,85.46,0.39,0.05,2.00,8.00
1965-08-04,85.79,0.00,0.39,3.00,8.00
1965-08-05,85.79,0.33,0.00,4.00,8.00
1965-08-06,86.07,-0.24,0.33,5.00,8.00
1965-08-09,85.86,0.01,-0.24,1.00,8.00
1965-08-10,85.87,0.30,0.01,2.00,8.00
1965-08-11,86.13,0.29,0.30,3.00,8.00
1965-08-12,86.38,0.45,0.29,4.00,8.00
1965-08-13,86.77,0.12,0.45,5.00,8.00
1965-08-16,86.87,0.20,0.12,1.00,8.00
1965-08-17,87.04,-0.06,0.20,2.00,8.00
1965-08-18,86.99,-0.23,-0.06,3.00,8.00
1965-08-19,86.79,-0.12,-0.23,4.00,8.00
1965-08-20,86.69,-0.15,-0.12,5.00,8.00
1965-08-23,86.56,0.17,-0.15,1.00,8.00
1965-08-24,86.71,0.12,0.17,2.00,8.00
1965-08-25,86.81,0.38,0.12,3.00,8.00
1965-08-26,87.14,0.07,0.38,4.00,8.00
1965-08-27,87.20,0.01,0.07,5.00,8.00
1965-08-30,87.21,-0.05,0.01,1.00,8.00
1965-08-31,87.17,0.00,-0.05,2.00,8.00
1965-09-01,87.17,0.55,0.00,3.00,9.00
1965-09-02,87.65,0.47,0.55,4.00,9.00
1965-09-03,88.06,0.34,0.47,5.00,9.00
1965-09-07,88.36,0.34,0.34,2.00,9.00
1965-09-08,88.66,0.26,0.34,3.00,9.00
1965-09-09,88.89,0.26,0.26,4.00,9.00
1965-09-10,89.12,0.29,0.26,5.00,9.00
1965-09-13,89.38,-0.39,0.29,1.00,9.00
1965-09-14,89.03,0.55,-0.39,2.00,9.00
1965-09-15,89.52,0.56,0.55,3.00,9.00
1965-09-16,90.02,0.03,0.56,4.00,9.00
1965-09-17,90.05,0.03,0.03,5.00,9.00
1965-09-20,90.08,-0.30,0.03,1.00,9.00
1965-09-21,89.81,0.46,-0.30,2.00,9.00
1965-09-22,90.22,-0.40,0.46,3.00,9.00
1965-09-23,89.86,0.18,-0.40,4.00,9.00
1965-09-24,90.02,0.70,0.18,5.00,9.00
1965-09-27,90.65,-0.24,0.70,1.00,9.00
1965-09-28,90.43,-0.45,-0.24,2.00,9.00
1965-09-29,90.02,-0.07,-0.45,3.00,9.00
1965-09-30,89.96,-0.07,-0.07,4.00,9.00
1965-10-01,89.90,0.20,-0.07,5.00,10.00
1965-10-04,90.08,0.61,0.20,1.00,10.00
1965-10-05,90.63,-0.10,0.61,2.00,10.00
1965-10-06,90.54,-0.08,-0.10,3.00,10.00
1965-10-07,90.47,0.42,-0.08,4.00,10.00
1965-10-08,90.85,0.57,0.42,5.00,10.00
1965-10-11,91.37,-0.02,0.57,1.00,10.00
1965-10-12,91.35,-0.01,-0.02,2.00,10.00
1965-10-13,91.34,-0.16,-0.01,3.00,10.00
1965-10-14,91.19,0.21,-0.16,4.00,10.00
1965-10-15,91.38,0.33,0.21,5.00,10.00
1965-10-18,91.68,0.13,0.33,1.00,10.00
1965-10-19,91.80,-0.02,0.13,2.00,10.00
1965-10-20,91.78,0.17,-0.02,3.00,10.00
1965-10-21,91.94,0.04,0.17,4.00,10.00
1965-10-22,91.98,-0.34,0.04,5.00,10.00
1965-10-25,91.67,0.58,-0.34,1.00,10.00
1965-10-26,92.20,0.34,0.58,2.00,10.00
1965-10-27,92.51,-0.32,0.34,3.00,10.00
1965-10-28,92.21,0.23,-0.32,4.00,10.00
1965-10-29,92.42,-0.21,0.23,5.00,10.00
1965-11-01,92.23,0.09,-0.21,1.00,11.00
1965-11-03,92.31,0.16,0.09,3.00,11.00
1965-11-04,92.46,-0.10,0.16,4.00,11.00
1965-11-05,92.37,-0.15,-0.10,5.00,11.00
1965-11-08,92.23,-0.33,-0.15,1.00,11.00
1965-11-09,91.93,-0.11,-0.33,2.00,11.00
1965-11-10,91.83,0.30,-0.11,3.00,11.00
1965-11-11,92.11,0.48,0.30,4.00,11.00
1965-11-12,92.55,0.09,0.48,5.00,11.00
1965-11-15,92.63,-0.24,0.09,1.00,11.00
1965-11-16,92.41,0.21,-0.24,2.00,11.00
1965-11-17,92.60,-0.41,0.21,3.00,11.00
1965-11-18,92.22,0.02,-0.41,4.00,11.00
1965-11-19,92.24,-0.65,0.02,5.00,11.00
1965-11-22,91.64,0.15,-0.65,1.00,11.00
1965-11-23,91.78,0.17,0.15,2.00,11.00
1965-11-24,91.94,0.10,0.17,3.00,11.00
1965-11-26,92.03,-0.25,0.10,5.00,11.00
1965-11-29,91.80,-0.21,-0.25,1.00,11.00
1965-11-30,91.61,-0.12,-0.21,2.00,11.00
1965-12-01,91.50,-0.32,-0.12,3.00,12.00
1965-12-02,91.21,0.07,-0.32,4.00,12.00
1965-12-03,91.27,-0.75,0.07,5.00,12.00
1965-12-06,90.59,0.88,-0.75,1.00,12.00
1965-12-07,91.39,-0.12,0.88,2.00,12.00
1965-12-08,91.28,0.31,-0.12,3.00,12.00
1965-12-09,91.56,0.26,0.31,4.00,12.00
1965-12-10,91.80,0.03,0.26,5.00,12.00
1965-12-13,91.83,0.05,0.03,1.00,12.00
1965-12-14,91.88,0.15,0.05,2.00,12.00
1965-12-15,92.02,0.11,0.15,3.00,12.00
1965-12-16,92.12,-0.04,0.11,4.00,12.00
1965-12-17,92.08,-0.47,-0.04,5.00,12.00
1965-12-20,91.65,0.39,-0.47,1.00,12.00
1965-12-21,92.01,0.30,0.39,2.00,12.00
1965-12-22,92.29,-0.11,0.30,3.00,12.00
1965-12-23,92.19,-0.73,-0.11,4.00,12.00
1965-12-27,91.52,0.01,-0.73,1.00,12.00
1965-12-28,91.53,0.31,0.01,2.00,12.00
1965-12-29,91.81,0.42,0.31,3.00,12.00
1965-12-30,92.20,0.25,0.42,4.00,12.00
1965-12-31,92.43,-0.27,0.25,5.00,12.00
1966-01-03,92.18,0.09,-0.27,1.00,1.00
1966-01-04,92.26,0.64,0.09,2.00,1.00
1966-01-05,92.85,0.23,0.64,3.00,1.00
1966-01-06,93.06,0.09,0.23,4.00,1.00
1966-01-07,93.14,0.20,0.09,5.00,1.00
1966-01-10,93.33,0.09,0.20,1.00,1.00
1966-01-11,93.41,-0.24,0.09,2.00,1.00
1966-01-12,93.19,0.18,-0.24,3.00,1.00
1966-01-13,93.36,0.15,0.18,4.00,1.00
1966-01-14,93.50,0.29,0.15,5.00,1.00
1966-01-17,93.77,0.19,0.29,1.00,1.00
1966-01-18,93.95,-0.28,0.19,2.00,1.00
1966-01-19,93.69,-0.35,-0.28,3.00,1.00
1966-01-20,93.36,0.12,-0.35,4.00,1.00
1966-01-21,93.47,0.26,0.12,5.00,1.00
1966-01-24,93.71,0.15,0.26,1.00,1.00
1966-01-25,93.85,-0.16,0.15,2.00,1.00
1966-01-26,93.70,-0.03,-0.16,3.00,1.00
1966-01-27,93.67,-0.38,-0.03,4.00,1.00
1966-01-28,93.31,-0.46,-0.38,5.00,1.00
1966-01-31,92.88,-0.78,-0.46,1.00,1.00
1966-02-01,92.16,0.40,-0.78,2.00,2.00
1966-02-02,92.53,0.13,0.40,3.00,2.00
1966-02-03,92.65,0.66,0.13,4.00,2.00
1966-02-04,93.26,0.35,0.66,5.00,2.00
1966-02-07,93.59,-0.04,0.35,1.00,2.00
1966-02-08,93.55,0.55,-0.04,2.00,2.00
1966-02-09,94.06,-0.24,0.55,3.00,2.00
1966-02-10,93.83,-0.02,-0.24,4.00,2.00
1966-02-11,93.81,-0.30,-0.02,5.00,2.00
1966-02-14,93.53,-0.38,-0.30,1.00,2.00
1966-02-15,93.17,-0.01,-0.38,2.00,2.00
1966-02-16,93.16,-0.54,-0.01,3.00,2.00
1966-02-17,92.66,-0.27,-0.54,4.00,2.00
1966-02-18,92.41,-0.58,-0.27,5.00,2.00
1966-02-21,91.87,-0.42,-0.58,1.00,2.00
1966-02-23,91.48,-0.64,-0.42,3.00,2.00
1966-02-24,90.89,0.28,-0.64,4.00,2.00
1966-02-25,91.14,0.09,0.28,5.00,2.00
1966-02-28,91.22,-1.27,0.09,1.00,2.00
1966-03-01,90.06,-1.01,-1.27,2.00,3.00
1966-03-02,89.15,0.36,-1.01,3.00,3.00
1966-03-03,89.47,-0.26,0.36,4.00,3.00
1966-03-04,89.24,-1.34,-0.26,5.00,3.00
1966-03-07,88.04,0.16,-1.34,1.00,3.00
1966-03-08,88.18,0.88,0.16,2.00,3.00
1966-03-09,88.96,0.00,0.88,3.00,3.00
1966-03-10,88.96,-0.12,0.00,4.00,3.00
1966-03-11,88.85,-1.13,-0.12,5.00,3.00
1966-03-14,87.85,-0.57,-1.13,1.00,3.00
1966-03-15,87.35,0.58,-0.57,2.00,3.00
1966-03-16,87.86,0.35,0.58,3.00,3.00
1966-03-17,88.17,0.41,0.35,4.00,3.00
1966-03-18,88.53,0.76,0.41,5.00,3.00
1966-03-21,89.20,0.29,0.76,1.00,3.00
1966-03-22,89.46,-0.37,0.29,2.00,3.00
1966-03-23,89.13,0.18,-0.37,3.00,3.00
1966-03-24,89.29,0.28,0.18,4.00,3.00
1966-03-25,89.54,0.09,0.28,5.00,3.00
1966-03-28,89.62,-0.39,0.09,1.00,3.00
1966-03-29,89.27,-0.55,-0.39,2.00,3.00
1966-03-30,88.78,0.51,-0.55,3.00,3.00
1966-03-31,89.23,0.80,0.51,4.00,3.00
1966-04-01,89.94,0.91,0.80,5.00,4.00
1966-04-04,90.76,0.61,0.91,1.00,4.00
1966-04-05,91.31,0.27,0.61,2.00,4.00
1966-04-06,91.56,0.22,0.27,3.00,4.00
1966-04-07,91.76,0.03,0.22,4.00,4.00
1966-04-11,91.79,-0.37,0.03,1.00,4.00
1966-04-12,91.45,0.10,-0.37,2.00,4.00
1966-04-13,91.54,0.36,0.10,3.00,4.00
1966-04-14,91.87,0.13,0.36,4.00,4.00
1966-04-15,91.99,-0.45,0.13,5.00,4.00
1966-04-18,91.58,-0.01,-0.45,1.00,4.00
1966-04-19,91.57,0.56,-0.01,2.00,4.00
1966-04-20,92.08,0.37,0.56,3.00,4.00
1966-04-21,92.42,-0.16,0.37,4.00,4.00
1966-04-22,92.27,-0.21,-0.16,5.00,4.00
1966-04-25,92.08,-0.10,-0.21,1.00,4.00
1966-04-26,91.99,-0.25,-0.10,2.00,4.00
1966-04-27,91.76,-0.69,-0.25,3.00,4.00
1966-04-28,91.13,-0.08,-0.69,4.00,4.00
1966-04-29,91.06,-0.18,-0.08,5.00,4.00
1966-05-02,90.90,-1.16,-0.18,1.00,5.00
1966-05-03,89.85,-0.51,-1.16,2.00,5.00
1966-05-04,89.39,-1.63,-0.51,3.00,5.00
1966-05-05,87.93,-0.10,-1.63,4.00,5.00
1966-05-06,87.84,-1.73,-0.10,5.00,5.00
1966-05-09,86.32,0.88,-1.73,1.00,5.00
1966-05-10,87.08,0.17,0.88,2.00,5.00
1966-05-11,87.23,-1.15,0.17,3.00,5.00
1966-05-12,86.23,-0.88,-1.15,4.00,5.00
1966-05-13,85.47,-1.24,-0.88,5.00,5.00
1966-05-16,84.41,-0.92,-1.24,1.00,5.00
1966-05-17,83.63,1.78,-0.92,2.00,5.00
1966-05-18,85.12,-0.12,1.78,3.00,5.00
1966-05-19,85.02,0.48,-0.12,4.00,5.00
1966-05-20,85.43,0.90,0.48,5.00,5.00
1966-05-23,86.20,0.66,0.90,1.00,5.00
1966-05-24,86.77,0.35,0.66,2.00,5.00
1966-05-25,87.07,0.00,0.35,3.00,5.00
1966-05-26,87.07,0.30,0.00,4.00,5.00
1966-05-27,87.33,-1.37,0.30,5.00,5.00
1966-05-31,86.13,-0.03,-1.37,2.00,5.00
1966-06-01,86.10,-0.16,-0.03,3.00,6.00
1966-06-02,85.96,0.12,-0.16,4.00,6.00
1966-06-03,86.06,-0.74,0.12,5.00,6.00
1966-06-06,85.42,-0.69,-0.74,1.00,6.00
1966-06-07,84.83,0.12,-0.69,2.00,6.00
1966-06-08,84.93,0.67,0.12,3.00,6.00
1966-06-09,85.50,1.10,0.67,4.00,6.00
1966-06-10,86.44,0.45,1.10,5.00,6.00
1966-06-13,86.83,0.28,0.45,1.00,6.00
1966-06-14,87.07,-0.39,0.28,2.00,6.00
1966-06-15,86.73,-0.30,-0.39,3.00,6.00
1966-06-16,86.47,0.05,-0.30,4.00,6.00
1966-06-17,86.51,-0.03,0.05,5.00,6.00
1966-06-20,86.48,0.27,-0.03,1.00,6.00
1966-06-21,86.71,0.16,0.27,2.00,6.00
1966-06-22,86.85,-0.40,0.16,3.00,6.00
1966-06-23,86.50,0.09,-0.40,4.00,6.00
1966-06-24,86.58,-0.58,0.09,5.00,6.00
1966-06-27,86.08,-0.48,-0.58,1.00,6.00
1966-06-28,85.67,-0.95,-0.48,2.00,6.00
1966-06-29,84.86,-0.14,-0.95,3.00,6.00
1966-06-30,84.74,1.03,-0.14,4.00,6.00
1966-07-01,85.61,0.25,1.03,5.00,7.00
1966-07-05,85.82,1.44,0.25,2.00,7.00
1966-07-06,87.06,0.37,1.44,3.00,7.00
1966-07-07,87.38,0.26,0.37,4.00,7.00
1966-07-08,87.61,-0.18,0.26,5.00,7.00
1966-07-11,87.45,-0.65,-0.18,1.00,7.00
1966-07-12,86.88,-0.67,-0.65,2.00,7.00
1966-07-13,86.30,0.60,-0.67,3.00,7.00
1966-07-14,86.82,0.30,0.60,4.00,7.00
1966-07-15,87.08,-0.10,0.30,5.00,7.00
1966-07-18,86.99,-0.76,-0.10,1.00,7.00
1966-07-19,86.33,-0.95,-0.76,2.00,7.00
1966-07-20,85.51,0.01,-0.95,3.00,7.00
1966-07-21,85.52,-0.13,0.01,4.00,7.00
1966-07-22,85.41,-1.85,-0.13,5.00,7.00
1966-07-25,83.83,-0.16,-1.85,1.00,7.00
1966-07-26,83.70,0.48,-0.16,2.00,7.00
1966-07-27,84.10,-0.39,0.48,3.00,7.00
1966-07-28,83.77,-0.20,-0.39,4.00,7.00
1966-07-29,83.60,-1.54,-0.20,5.00,7.00
1966-08-01,82.31,0.02,-1.54,1.00,8.00
1966-08-02,82.33,1.00,0.02,2.00,8.00
1966-08-03,83.15,0.94,1.00,3.00,8.00
1966-08-04,83.93,0.08,0.94,4.00,8.00
1966-08-05,84.00,-0.30,0.08,5.00,8.00
1966-08-08,83.75,-0.31,-0.30,1.00,8.00
1966-08-09,83.49,-0.46,-0.31,2.00,8.00
1966-08-10,83.11,-0.11,-0.46,3.00,8.00
1966-08-11,83.02,0.18,-0.11,4.00,8.00
1966-08-12,83.17,-0.52,0.18,5.00,8.00
1966-08-15,82.74,-1.34,-0.52,1.00,8.00
1966-08-16,81.63,-0.55,-1.34,2.00,8.00
1966-08-17,81.18,-1.26,-0.55,3.00,8.00
1966-08-18,80.16,-0.67,-1.26,4.00,8.00
1966-08-19,79.62,-1.73,-0.67,5.00,8.00
1966-08-22,78.24,-0.17,-1.73,1.00,8.00
1966-08-23,78.11,1.23,-0.17,2.00,8.00
1966-08-24,79.07,-1.28,1.23,3.00,8.00
1966-08-25,78.06,-2.11,-1.28,4.00,8.00
1966-08-26,76.41,-2.46,-2.11,5.00,8.00
1966-08-29,74.53,1.78,-2.46,1.00,8.00
1966-08-30,75.86,1.63,1.78,2.00,8.00
1966-08-31,77.10,0.78,1.63,3.00,8.00
1966-09-01,77.70,-0.36,0.78,4.00,9.00
1966-09-02,77.42,-0.59,-0.36,5.00,9.00
1966-09-06,76.96,-0.77,-0.59,2.00,9.00
1966-09-07,76.37,-0.42,-0.77,3.00,9.00
1966-09-08,76.05,0.32,-0.42,4.00,9.00
1966-09-09,76.29,2.12,0.32,5.00,9.00
1966-09-12,77.91,0.53,2.12,1.00,9.00
1966-09-13,78.32,1.03,0.53,2.00,9.00
1966-09-14,79.13,1.20,1.03,3.00,9.00
1966-09-15,80.08,-0.11,1.20,4.00,9.00
1966-09-16,79.99,-0.50,-0.11,5.00,9.00
1966-09-19,79.59,-0.69,-0.50,1.00,9.00
1966-09-20,79.04,-1.68,-0.69,2.00,9.00
1966-09-21,77.71,0.30,-1.68,3.00,9.00
1966-09-22,77.94,-0.35,0.30,4.00,9.00
1966-09-23,77.67,0.24,-0.35,5.00,9.00
1966-09-26,77.86,0.31,0.24,1.00,9.00
1966-09-27,78.10,-1.27,0.31,2.00,9.00
1966-09-28,77.11,-1.04,-1.27,3.00,9.00
1966-09-29,76.31,0.33,-1.04,4.00,9.00
1966-09-30,76.56,-2.17,0.33,5.00,9.00
1966-10-03,74.90,0.27,-2.17,1.00,10.00
1966-10-04,75.10,-0.55,0.27,2.00,10.00
1966-10-05,74.69,-0.86,-0.55,3.00,10.00
1966-10-06,74.05,-1.15,-0.86,4.00,10.00
1966-10-07,73.20,1.82,-1.15,5.00,10.00
1966-10-10,74.53,0.51,1.82,1.00,10.00
1966-10-11,74.91,2.84,0.51,2.00,10.00
1966-10-12,77.04,-0.19,2.84,3.00,10.00
1966-10-13,76.89,-0.38,-0.19,4.00,10.00
1966-10-14,76.60,1.14,-0.38,5.00,10.00
1966-10-17,77.47,1.56,1.14,1.00,10.00
1966-10-18,78.68,-0.80,1.56,2.00,10.00
1966-10-19,78.05,-0.27,-0.80,3.00,10.00
1966-10-20,77.84,0.45,-0.27,4.00,10.00
1966-10-21,78.19,0.29,0.45,5.00,10.00
1966-10-24,78.42,0.61,0.29,1.00,10.00
1966-10-25,78.90,0.86,0.61,2.00,10.00
1966-10-26,79.58,0.82,0.86,3.00,10.00
1966-10-27,80.23,0.01,0.82,4.00,10.00
1966-10-28,80.24,-0.05,0.01,5.00,10.00
